eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,eplenmean,eprewmean
411.64,29.36,2311,0.016597716,0.13722737,2.051994,-0.013290328,0.05813427,0.946177006,1027,262912,7500.691905,16826368,,
411.62,29.21,2314,0.017759813,0.14857991,2.045665,-0.008673863,0.13398717,0.902012445,1028,263168,7507.771703,16842752,,
407.92,28.84,2276,0.015525864,0.14072673,2.044112,-0.011695381,0.10110467,0.942760419,1029,263424,7514.969222,16859136,,
409.87,29.44,2286,0.014449969,0.15419514,2.0544927,-0.012217495,0.1333012,0.901085176,1030,263680,7522.136372,16875520,,
407.88,29.33,2239,0.014767088,0.14194743,2.0726714,-0.011019816,0.1317043,0.880666986,1031,263936,7529.454568,16891904,,
407.16,28.86,2291,0.01697231,0.14090984,2.0815601,-0.012192357,0.1503653,0.873345822,1032,264192,7536.605186,16908288,,
408.88,28.95,2280,0.013828087,0.14304607,2.0558255,-0.009946129,0.1079262,0.910480678,1033,264448,7543.790536,16924672,,
399.73,29.26,2306,0.01548595,0.12805176,2.031334,-0.009064011,0.12897515,0.905222401,1034,264704,7550.893856,16941056,,
397.63,29.68,2287,0.016322104,0.15915935,2.0676455,-0.010057899,0.103665054,0.919600666,1035,264960,7558.055657,16957440,,
399.41,29.48,2285,0.017733498,0.15148926,2.0493875,-0.008598165,0.16021214,0.885117598,1036,265216,7565.223988,16973824,,
405.07,29.12,2265,0.013250602,0.13533528,2.0722501,-0.009948887,0.13169456,0.899355434,1037,265472,7572.458282,16990208,,
408.45,30.45,2271,0.013291266,0.1262207,2.1082332,-0.009289997,0.07364066,0.932544045,1038,265728,7579.670953,17006592,,
412.12,30.71,2289,0.013973292,0.12803142,2.0738032,-0.008662553,0.102175266,0.935054667,1039,265984,7586.826826,17022976,,
406.42,29.52,2294,0.013708148,0.13439941,2.0998776,-0.011339694,0.13942143,0.902570792,1040,266240,7593.969077,17039360,,
396.8,28.55,2279,0.013353343,0.12318929,2.0716603,-0.011535582,0.18381213,0.907441273,1041,266496,7601.155893,17055744,,
403.86,28.54,2291,0.015208523,0.13352458,2.102377,-0.014873244,0.044809517,0.962115601,1042,266752,7608.307629,17072128,,
403.94,29.77,2312,0.010472048,0.111328125,2.0823972,-0.008562584,0.15718906,0.887848914,1043,267008,7615.394077,17088512,,
399.88,29.66,2243,0.017445179,0.11224365,2.1019707,-0.011273294,0.18631174,0.875948407,1044,267264,7622.696761,17104896,,
402.97,29.45,2278,0.016774172,0.1550293,2.1008043,-0.011897718,0.13424462,0.902319618,1045,267520,7629.88686,17121280,,
403.61,29.68,2233,0.013161975,0.13586426,2.1203187,-0.012458351,0.06767791,0.946015764,1046,267776,7637.223733,17137664,,
396.5,28.8,2203,0.014876112,0.14003499,2.0989807,-0.009055931,0.29422066,0.847307086,1047,268032,7644.659875,17154048,,
385.98,27.12,2296,0.012179439,0.12044271,2.138727,-0.011606027,0.27219126,0.825048909,1048,268288,7651.794515,17170432,,
383.18,25.78,2310,0.013472169,0.09814453,2.1304967,-0.00992654,0.14863475,0.902276337,1049,268544,7658.886635,17186816,,
400.16,27.99,2279,0.01252329,0.12064616,2.1381092,-0.013414389,0.09121873,0.921188898,1050,268800,7666.075708,17203200,,
413.87,28.78,2285,0.011743031,0.12715657,2.1312757,-0.007103282,0.08981932,0.938615415,1051,269056,7673.243901,17219584,,
411.75,29.4,2328,0.014290904,0.12978108,2.109821,-0.01135334,0.073674046,0.930906594,1052,269312,7680.282064,17235968,,
413.86,30.09,2304,0.01764053,0.15415446,2.105047,-0.012006915,0.057420302,0.942396987,1053,269568,7687.39199,17252352,,
414.54,30.22,2300,0.016284304,0.1414388,2.0731237,-0.012083903,0.109489314,0.910667703,1054,269824,7694.514512,17268736,,
410.5,30.01,2295,0.018638391,0.14668782,2.0686,-0.011602041,0.105574645,0.907583408,1055,270080,7701.653728,17285120,,
409.96,29.73,2292,0.01958248,0.14674886,2.1063826,-0.008951123,0.07781484,0.921295226,1056,270336,7708.800471,17301504,,
407.63,29.46,2273,0.02045529,0.17856853,2.1102512,-0.009969821,0.1393012,0.89274931,1057,270592,7716.007564,17317888,,
409.91,30.07,2307,0.0162201,0.15989177,2.1479278,-0.01099984,0.05030562,0.952256083,1058,270848,7723.109188,17334272,,
391.89,27.66,2253,0.014946107,0.1153361,2.1290572,-0.007890701,0.24563663,0.803671122,1059,271104,7730.38072,17350656,,
391.96,28.63,2323,0.015174501,0.13850911,2.152276,-0.013960135,0.09603391,0.906012625,1060,271360,7737.431837,17367040,,
387.32,27.92,2283,0.011689156,0.112202965,2.1384904,-0.009548404,0.2026578,0.839510188,1061,271616,7744.608731,17383424,,
387.68,27.78,2252,0.013318721,0.111328125,2.1022933,-0.01202082,0.2134402,0.85612683,1062,271872,7751.883152,17399808,,
392.29,28.19,2319,0.010871001,0.08125814,2.152055,-0.008171814,0.19370203,0.861231416,1063,272128,7758.946468,17416192,,
396.49,27.85,2302,0.01748259,0.1270752,2.1319468,-0.014357266,0.08564994,0.933263436,1064,272384,7766.062797,17432576,,
408.61,29.18,2282,0.015524824,0.14133708,2.1369398,-0.013116177,0.0710986,0.913169473,1065,272640,7773.24181,17448960,,
413.28,29.73,2279,0.015755488,0.1593221,2.124562,-0.015786333,0.053156395,0.936393544,1066,272896,7780.43042,17465344,,
416.14,30.32,2287,0.012688757,0.14550781,2.1146777,-0.017879186,0.027967306,0.971838627,1067,273152,7787.592906,17481728,,
411.7,30.79,2307,0.017097099,0.16819255,2.0983007,-0.010543786,0.124492936,0.919562787,1068,273408,7794.695305,17498112,,
401.36,29.19,2296,0.019404877,0.15844727,2.0628412,-0.011240508,0.17313598,0.908448532,1069,273664,7801.829572,17514496,,
407.16,29.87,2278,0.013442114,0.14377849,2.1223278,-0.012807236,0.0509111,0.95923857,1070,273920,7809.021607,17530880,,
400.6,28.22,2289,0.017177971,0.15138753,2.1175404,-0.010698062,0.20686056,0.861503854,1071,274176,7816.178052,17547264,,
399.31,28.36,2289,0.01865897,0.16599528,2.1030252,-0.010653234,0.17435926,0.892282709,1072,274432,7823.335732,17563648,,
391.23,27.46,2278,0.011789219,0.116109215,2.1208596,-0.010365881,0.17946552,0.873329267,1073,274688,7830.527604,17580032,,
387.44,27.4,2288,0.01814524,0.16278076,2.1297905,-0.011962943,0.15084179,0.876117617,1074,274944,7837.688218,17596416,,
393.88,28.59,2286,0.013105444,0.14868164,2.1319597,-0.00890701,0.1726136,0.860272378,1075,275200,7844.855869,17612800,,
397.98,29.02,2276,0.011959485,0.1182251,2.155748,-0.013706605,0.07803854,0.910534427,1076,275456,7852.053718,17629184,,
393.52,28.56,2282,0.02196621,0.15329997,2.144116,-0.011135801,0.21086125,0.824821085,1077,275712,7859.231366,17645568,,
394.96,28.33,2311,0.015048279,0.14422607,2.1568034,-0.009750748,0.16932698,0.836377934,1078,275968,7866.321619,17661952,,
391.72,27.31,2273,0.015872942,0.1542155,2.154283,-0.010878938,0.21812634,0.831225157,1079,276224,7873.528421,17678336,,
392.83,28.29,2315,0.01346577,0.13102214,2.1464272,-0.012840598,0.082631126,0.914391138,1080,276480,7880.605794,17694720,,
399.42,28.44,2303,0.016323742,0.13126628,2.146942,-0.010917359,0.18367821,0.866267785,1081,276736,7887.719912,17711104,,
404.96,28.96,2296,0.015032978,0.14152019,2.1400926,-0.01455459,0.06800037,0.930993743,1082,276992,7894.855448,17727488,,
394.59,28.35,2314,0.013770786,0.12209066,2.1575305,-0.010128108,0.18213397,0.83243981,1083,277248,7901.934814,17743872,,
395.19,28.45,2261,0.02409891,0.15409343,2.139893,-0.01162884,0.13061947,0.883545071,1084,277504,7909.181801,17760256,,
397.78,29.04,2298,0.016124079,0.14412434,2.147803,-0.012653142,0.062359992,0.949848037,1085,277760,7916.31001,17776640,,
405.62,29.55,2280,0.012998669,0.12882487,2.1522539,-0.010860751,0.2103318,0.818445668,1086,278016,7923.496707,17793024,,
410.19,29.59,2280,0.012777641,0.13834636,2.147353,-0.012043525,0.032496717,0.967784386,1087,278272,7930.683274,17809408,,
408.23,29.84,2284,0.023579383,0.16975911,2.1428564,-0.009678031,0.13419333,0.868164197,1088,278528,7937.854998,17825792,,
408.11,30.89,2290,0.016791971,0.12835693,2.1690137,-0.011337158,0.065522686,0.925016299,1089,278784,7945.008153,17842176,,
408.32,30.97,2283,0.015335217,0.13913982,2.160157,-0.017843887,0.021070117,0.978228191,1090,279040,7952.185422,17858560,,
412.59,30.71,2276,0.017482871,0.17791748,2.136801,-0.009007526,0.15392797,0.874364749,1091,279296,7959.384528,17874944,,
395.44,28.99,2332,0.016865162,0.17150879,2.1725576,-0.011972507,0.16825514,0.870534912,1092,279552,7966.410382,17891328,,
385.07,28.47,2294,0.017115505,0.14217122,2.1707885,-0.011077594,0.13734356,0.883753702,1093,279808,7973.551392,17907712,,
383.7,27.02,2298,0.013729411,0.12888591,2.153699,-0.01175069,0.23901267,0.841627285,1094,280064,7980.681125,17924096,,
394.13,27.65,2286,0.017409379,0.14444987,2.1400573,-0.014126807,0.09220433,0.911615357,1095,280320,7987.847378,17940480,,
406.65,29.78,2296,0.015195246,0.13218181,2.1548645,-0.013493267,0.03696247,0.956373584,1096,280576,7994.982469,17956864,,
415.18,30.73,2304,0.015434545,0.14626057,2.1415079,-0.009104418,0.11204728,0.90214324,1097,280832,8002.091735,17973248,,
415.83,30.88,2255,0.024463326,0.14418538,2.1328914,-0.01175668,0.07372812,0.941940531,1098,281088,8009.355694,17989632,,
405.75,28.98,2295,0.013623163,0.12276205,2.1388261,-0.009570944,0.25793588,0.830832586,1099,281344,8016.495249,18006016,,
401.74,28.46,2322,0.012158562,0.12605794,2.1301448,-0.011385637,0.15010701,0.909055062,1100,281600,8023.55111,18022400,,
391.73,27.16,2283,0.017319229,0.12813313,2.09254,-0.011041273,0.2926964,0.822662964,1101,281856,8030.72602,18038784,,
388.5,27.13,2302,0.014159863,0.10888672,2.1021578,-0.009214446,0.24488877,0.816575676,1102,282112,8037.843708,18055168,,
388.2,27.37,2300,0.011741062,0.110432945,2.115193,-0.012717272,0.1445814,0.869237542,1103,282368,8044.966059,18071552,,
391.8,29.08,2319,0.014621913,0.14198811,2.0962193,-0.010172359,0.14873913,0.917925254,1104,282624,8052.030484,18087936,,
395.27,28.72,2277,0.014994375,0.11134847,2.1404755,-0.010495956,0.13615945,0.903178163,1105,282880,8059.224358,18104320,,
392.16,28.28,2270,0.014299705,0.130778,2.1567147,-0.010835715,0.1677499,0.876769535,1106,283136,8066.440616,18120704,,
405.17,28.98,2299,0.013135267,0.13236491,2.158502,-0.012162302,0.07612338,0.939224429,1107,283392,8073.567221,18137088,,
399.88,27.98,2272,0.012460248,0.122273766,2.1563494,-0.01239073,0.18409334,0.865419149,1108,283648,8080.776052,18153472,,
397.29,28.25,2279,0.012862508,0.12945557,2.1541128,-0.012956309,0.07137682,0.942420099,1109,283904,8087.96383,18169856,,
397.81,28.73,2308,0.025487805,0.16156006,2.1144097,-0.008380713,0.13517906,0.899374902,1110,284160,8095.063206,18186240,,
389.97,28.72,2293,0.025437629,0.13376872,2.122196,-0.009059425,0.16506174,0.892339528,1111,284416,8102.207463,18202624,,
398.84,29.03,2294,0.022093935,0.12915039,2.106768,-0.010636303,0.17611665,0.873192266,1112,284672,8109.349058,18219008,,
390.93,28.51,2301,0.026743943,0.11283366,2.1218703,-0.011129417,0.15808283,0.879442118,1113,284928,8116.468,18235392,,
388.52,28.59,2314,0.014884617,0.12733968,2.11093,-0.012759521,0.06546257,0.94561816,1114,285184,8123.549098,18251776,,
391.3,28.76,2307,0.016466513,0.153951,2.1115997,-0.008469638,0.16890816,0.873881429,1115,285440,8130.649332,18268160,,
397.4,28.93,2306,0.012835243,0.13220215,2.1147885,-0.013544478,0.08504915,0.93495506,1116,285696,8137.752275,18284544,,
403.13,28.75,2292,0.01624771,0.1560669,2.1451168,-0.01307702,0.04389699,0.953870874,1117,285952,8144.899155,18300928,,
411.78,29.13,2321,0.013767409,0.12949626,2.1412323,-0.009555724,0.17214482,0.807496041,1118,286208,8151.957131,18317312,,
406.13,28.21,2315,0.01642885,0.15563965,2.134528,-0.010797584,0.15002595,0.896076605,1119,286464,8159.033215,18333696,,
398.11,28.28,2284,0.017904337,0.16436768,2.162547,-0.011479792,0.115514815,0.881711669,1120,286720,8166.204436,18350080,,
399.07,29.21,2335,0.014992238,0.1145223,2.1441257,-0.012515132,0.0879544,0.924841791,1121,286976,8173.221428,18366464,,
389.73,28.55,2294,0.010704909,0.11539713,2.1464372,-0.009995996,0.20940441,0.878117755,1122,287232,8180.362546,18382848,,
388.62,27.77,2299,0.015814433,0.15653484,2.1691024,-0.011630503,0.12720807,0.862087518,1123,287488,8187.489747,18399232,,
395.24,28.13,2302,0.015510959,0.13515218,2.145512,-0.010018235,0.0944886,0.916466802,1124,287744,8194.606655,18415616,,
407.2,29.68,2276,0.012615192,0.12119547,2.140998,-0.012101148,0.08703976,0.927816816,1125,288000,8201.805657,18432000,,
400.88,29.4,2272,0.022346243,0.15197754,2.137464,-0.011427555,0.13255306,0.863486409,1126,288256,8209.014807,18448384,,
409.03,30.38,2286,0.01220034,0.12221273,2.1501272,-0.017989865,0.032575324,0.96783898,1127,288512,8216.180594,18464768,,
412.31,30.87,2336,0.022958696,0.1761678,2.1543977,-0.00967811,0.0772384,0.929949127,1128,288768,8223.194516,18481152,,
410.15,30.63,2300,0.013635772,0.13031006,2.1601584,-0.0143012,0.035195965,0.969346024,1129,289024,8230.317049,18497536,,
413.48,30.56,2295,0.015804632,0.14390056,2.1331244,-0.01752614,0.029163906,0.973690506,1130,289280,8237.454836,18513920,,
419.03,31.04,2309,0.020403752,0.16721599,2.1084487,-0.011777483,0.064831235,0.943497278,1131,289536,8244.548519,18530304,,
411.37,30.5,2265,0.020982571,0.14685059,2.1065357,-0.007681034,0.12731121,0.870319679,1132,289792,8251.781767,18546688,,
411.66,30.6,2313,0.011578252,0.09586588,2.1590443,-0.009266472,0.10569803,0.908134013,1133,290048,8258.865514,18563072,,
414.09,30.5,2292,0.014021777,0.11755371,2.1242764,-0.012514133,0.075857505,0.935002081,1134,290304,8266.012299,18579456,,
410.64,29.82,2292,0.018277876,0.15484619,2.1511986,-0.010960096,0.10855838,0.894604936,1135,290560,8273.158459,18595840,,
401.51,28.87,2304,0.0313707,0.13273112,2.14345,-0.009255254,0.17799634,0.843557835,1136,290816,8280.267628,18612224,,
402.52,29.76,2279,0.016040782,0.16798909,2.1626499,-0.013752176,0.055301633,0.937040657,1137,291072,8287.45741,18628608,,
405.16,30.14,2332,0.015669197,0.140625,2.1730888,-0.014502958,0.039177444,0.960450578,1138,291328,8294.481204,18644992,,
407.47,29.76,2301,0.01811769,0.15144856,2.1782527,-0.011059492,0.13063572,0.84061484,1139,291584,8301.60216,18661376,,
412.7,29.02,2280,0.01685539,0.15183513,2.166029,-0.012012246,0.08823102,0.921751887,1140,291840,8308.785954,18677760,,
408,28.92,2294,0.017748341,0.15783691,2.1165636,-0.011883161,0.13187854,0.899758264,1141,292096,8315.928931,18694144,,
410.8,28.78,2292,0.018648023,0.15985107,2.1196785,-0.008414823,0.087006696,0.926238135,1142,292352,8323.076679,18710528,,
414.39,30.48,2313,0.011207513,0.12184652,2.101657,-0.014499847,0.03903992,0.968220286,1143,292608,8330.159697,18726912,,
415.69,30.75,2302,0.015554033,0.1459961,2.1006117,-0.013070374,0.055373255,0.951296266,1144,292864,8337.277503,18743296,,
414.35,30.68,2298,0.014012833,0.14528401,2.1300187,-0.0140456,0.06726025,0.926341653,1145,293120,8344.404892,18759680,,
409.27,30.59,2300,0.012412061,0.13437907,2.141567,-0.008748364,0.07802619,0.921825767,1146,293376,8351.528855,18776064,,
405.69,29.42,2270,0.01517762,0.12266032,2.1406412,-0.011322838,0.12485344,0.889219493,1147,293632,8358.744994,18792448,,
408.71,29.24,2288,0.017799456,0.13669841,2.132799,-0.008544374,0.08152671,0.929339506,1148,293888,8365.905913,18808832,,
409.81,29.21,2302,0.017564254,0.13889568,2.1259298,-0.014092254,0.060163174,0.931012712,1149,294144,8373.023434,18825216,,
413.77,30.42,2271,0.013128805,0.11846924,2.104612,-0.008992093,0.051788867,0.956031516,1150,294400,8380.237971,18841600,,
411.43,31.05,2316,0.01931929,0.13057454,2.1096141,-0.009866093,0.04844728,0.960020952,1151,294656,8387.311616,18857984,,
409.12,30.42,2289,0.01419893,0.14198811,2.1094573,-0.008710309,0.20907255,0.825015336,1152,294912,8394.467368,18874368,,
409.71,30.46,2291,0.018333968,0.12746175,2.1399724,-0.011682306,0.05065007,0.954967059,1153,295168,8401.616849,18890752,,
404.93,30.34,2347,0.011656306,0.11558024,2.106118,-0.012292646,0.09715909,0.929950923,1154,295424,8408.596778,18907136,,
409.57,30.69,2299,0.015435888,0.13374837,2.139076,-0.008946587,0.10209773,0.912415825,1155,295680,8415.72368,18923520,,
401.24,29.54,2328,0.018182568,0.13356526,2.1616268,-0.0121683,0.12356312,0.892984383,1156,295936,8422.760391,18939904,,
406.49,29.71,2293,0.01923742,0.1585083,2.156998,-0.011450302,0.05040357,0.941951808,1157,296192,8429.905906,18956288,,
405.78,29.94,2284,0.019669864,0.16001384,2.1559687,-0.009748641,0.09838951,0.907458693,1158,296448,8437.077568,18972672,,
411.42,29.56,2302,0.022127986,0.16501872,2.1315453,-0.008891987,0.11792621,0.875928931,1159,296704,8444.195283,18989056,,
408.44,29,2307,0.015100103,0.13932292,2.137731,-0.012025256,0.098430775,0.917257525,1160,296960,8451.296708,19005440,,
407.24,29.99,2320,0.016886564,0.14479573,2.1111119,-0.011073028,0.06805495,0.942590106,1161,297216,8458.356475,19021824,,
404.94,30.51,2298,0.016603626,0.16768391,2.1192207,-0.009158029,0.068867706,0.945024896,1162,297472,8465.486117,19038208,,
404.78,30.33,2325,0.017693482,0.1607259,2.1147215,-0.01292504,0.169634,0.86719285,1163,297728,8472.533932,19054592,,
405.96,30.45,2262,0.010617,0.09920248,2.1393864,-0.012611438,0.061767425,0.947746489,1164,297984,8479.775699,19070976,,
396.71,29.05,2307,0.01696532,0.12917073,2.1134982,-0.010456741,0.12199437,0.904939905,1165,298240,8486.875554,19087360,,
399.31,29.04,2298,0.014292699,0.107930504,2.1045535,-0.011388689,0.112318836,0.901154615,1166,298496,8494.00603,19103744,,
403.41,29.68,2295,0.013844423,0.11527506,2.0957196,-0.012456939,0.08985386,0.914946139,1167,298752,8501.145245,19120128,,
400.04,30.04,2297,0.014676147,0.119628906,2.085592,-0.010473069,0.10577794,0.908375919,1168,299008,8508.276989,19136512,,
394.81,30.28,2305,0.015320502,0.13647461,2.1052363,-0.011391639,0.09955067,0.90767923,1169,299264,8515.383784,19152896,,
391.36,29.52,2270,0.022097522,0.16160075,2.118122,-0.009580891,0.11198345,0.918334305,1170,299520,8522.600702,19169280,,
397.55,29.71,2318,0.01693306,0.121927895,2.1098244,-0.009627553,0.105879724,0.911980905,1171,299776,8529.667456,19185664,,
404.02,29.89,2264,0.011356632,0.12164307,2.141174,-0.010474724,0.096924566,0.920784511,1172,300032,8536.904851,19202048,,
407.91,29.96,2284,0.014653294,0.11940511,2.0775778,-0.010477928,0.1194433,0.911083527,1173,300288,8544.077705,19218432,,
409.96,30.52,2283,0.013183451,0.14709473,2.087155,-0.020906555,0.012401067,0.985739964,1174,300544,8551.253648,19234816,,
410.73,31.42,2330,0.013426788,0.12963867,2.0792093,-0.011055637,0.061676126,0.954936575,1175,300800,8558.285817,19251200,,
408.19,31.38,2297,0.017337931,0.12774658,2.0776367,-0.011164068,0.06785854,0.94175775,1176,301056,8565.417919,19267584,,
409.19,31.11,2322,0.018682702,0.15924072,2.0720003,-0.011015348,0.05506781,0.951239973,1177,301312,8572.472445,19283968,,
408.89,30.82,2301,0.018346014,0.13975017,2.0818865,-0.010684621,0.09109036,0.927560218,1178,301568,8579.5912,19300352,,
409.55,30.61,2300,0.013860355,0.12774658,2.0571663,-0.008939334,0.091096826,0.922628097,1179,301824,8586.714429,19316736,,
401.24,30.07,2274,0.019022318,0.13972981,2.0465152,-0.010081365,0.09926691,0.916569091,1180,302080,8593.919978,19333120,,
396.42,29.65,2301,0.01524637,0.10078939,2.0929456,-0.011908083,0.08438084,0.931357622,1181,302336,8601.039658,19349504,,
403.69,30.3,2318,0.013489244,0.13704427,2.0876837,-0.011783686,0.067597546,0.936757855,1182,302592,8608.107265,19365888,,
407.21,30.48,2269,0.011941315,0.11981201,2.0825217,-0.010506711,0.054267332,0.960013647,1183,302848,8615.328195,19382272,,
395.15,29.44,2279,0.014381093,0.14711507,2.0851033,-0.015202903,0.038949426,0.970909737,1184,303104,8622.515927,19398656,,
391.37,28.81,2285,0.018491512,0.14005534,2.0692425,-0.010779317,0.13707612,0.899888203,1185,303360,8629.683896,19415040,,
406.71,30.42,2289,0.01934598,0.14809163,2.078657,-0.010753348,0.055625636,0.945463564,1186,303616,8636.841078,19431424,,
